X13n0287_001:0501a07	大佛頂首楞嚴經疏解蒙鈔目錄	大 佛 頂 首 楞 嚴 經 疏 解 蒙 鈔 目 錄 
X13n0287_001:0506a06	喙也)。(△近代疏解。層見疊出。台家則有傳如講師截流。禪家則有湛然禪師臆見等。宰官撰述則有王墨池指	喙 也 近 代 疏 解 層 見 疊 出 台 家 則 有 傳 如 講 師 截 流 禪 家 則 有 湛 然 禪 師 臆 見 等 宰 官 撰 述 則 有 王 墨 池 指 
X13n0287_001:0506a07	月。汪靜峰依釋等。咸資採集。非敢愸遺。其有捃拾成文繆妄剛述。如近世所傳定本者。挾夜郎自大之識。取窮	月 汪 靜 峰 依 釋 等 咸 資 採 集 非 敢 愸 遺 其 有 捃 拾 成 文 繆 妄 剛 述 如 近 世 所 傳 定 本 者 挾 夜 郎 自 大 之 識 取 窮 
X13n0287_001:0506a08	人竊號之誅。豈能點污虛空。何用黨仇枯腐。槩從薙削。不復累書)。△鍾賀二居士楞	人 竊 號 之 誅 豈 能 點 污 虛 空 何 用 黨 仇 枯 腐 槩 從 薙 削 不 復 累 書 鍾 賀 二 居 士 楞 
X13n0287_001:0506a09	嚴如說十卷(竟陵鍾惺伯敬自序曰。不揣冥頑。妄希信解。栖尋眾典。研討五年。永新賀居士	嚴 如 說 十 卷 竟 陵 鍾 惺 伯 敬 自 序 曰 不 揣 冥 頑 妄 希 信 解 栖 尋 眾 典 研 討 五 年 永 新 賀 居 士 
X13n0287_001:0506a10	中男。字可上。慧性辨才。深心閎覽。昔聚白門。演說數過。中來閩署。披剝四旬。辨因果於茲經。析異同於諸教。自	中 男 字 可 上 慧 性 辨 才 深 心 閎 覽 昔 聚 白 門 演 說 數 過 中 來 閩 署 披 剝 四 旬 辨 因 果 於 茲 經 析 異 同 於 諸 教 自 
X13n0287_001:0506a11	謂厥衷所蘊。非緣予筆不宣。亦恐遺亡。勉為疏緝。取經中如所如說之語名之準佛五語之一也。鈔略甫周。始	謂 厥 衷 所 蘊 非 緣 予 筆 不 宣 亦 恐 遺 亡 勉 為 疏 緝 取 經 中 如 所 如 說 之 語 名 之 準 佛 五 語 之 一 也 鈔 略 甫 周 始 
X13n0287_001:0506a12	見此本。嗟吾二友。先得我心。是中析理命章。則賀氏之楷定良苦。因文闡義。則鍾生之筆受居多。所謂于諸家	見 此 本 嗟 吾 二 友 先 得 我 心 是 中 析 理 命 章 則 賀 氏 之 楷 定 良 苦 因 文 闡 義 則 鍾 生 之 筆 受 居 多 所 謂 于 諸 家 
X13n0287_001:0506a13	舊解。通其違隔。酌其複單者。即交光幽溪。函矢交攻之說。乘彼亂轍。略有折衷。故未可以儒者之文筆。聊爾置	舊 解 通 其 違 隔 酌 其 複 單 者 即 交 光 幽 溪 函 矢 交 攻 之 說 乘 彼 亂 轍 略 有 折 衷 故 未 可 以 儒 者 之 文 筆 聊 爾 置 
X13n0287_001:0506a14	之也。若夫草剏者難。因修者易。登高臨深。良在今日。逝者可作。助我起予。徒惜輟絃。末由攻玉。臨文俛仰。有餘	之 也 若 夫 草 剏 者 難 因 修 者 易 登 高 臨 深 良 在 今 日 逝 者 可 作 助 我 起 予 徒 惜 輟 絃 末 由 攻 玉 臨 文 俛 仰 有 餘 
X13n0287_001:0506a15	嘅焉)。	嘅 焉 
X13n0287_001:0506a16	(蒙鈔引用疏解略例　此鈔稟承長水。次用大字。排列經文之下。懸敘已後。引用全文。單標一疏字。泐潭	 蒙 鈔 引 用 疏 解 略 例 此 鈔 稟 承 長 水 次 用 大 字 排 列 經 文 之 下 懸 敘 已 後 引 用 全 文 單 標 一 疏 字 泐 潭 
X13n0287_001:0506a17	要義。則標標指二字。他如擕李之證真鈔。孤山之谷響。吳興之熏聞。寂音之尊頂論。或稱其名字。或指其	要 義 則 標 標 指 二 字 他 如 擕 李 之 證 真 鈔 孤 山 之 谷 響 吳 興 之 熏 聞 寂 音 之 尊 頂 論 或 稱 其 名 字 或 指 其 
X13n0287_001:0506a18	地號。或列其書帙。隨文錯舉。初無定例。近代諸解。聞見錯互。多列名號。以防抑沒。若幽溪圓通疏。自署天	地 號 或 列 其 書 帙 隨 文 錯 舉 初 無 定 例 近 代 諸 解 聞 見 錯 互 多 列 名 號 以 防 抑 沒 若 幽 溪 圓 通 疏 自 署 天 
X13n0287_001:0506a19	台。僭本宗四祖之稱。不敢不削正也。通經科判。全依長水。間或略其繁芿。非敢妄言治定。具如諮決。覽者	台 僭 本 宗 四 祖 之 稱 不 敢 不 削 正 也 通 經 科 判 全 依 長 水 間 或 略 其 繁 芿 非 敢 妄 言 治 定 具 如 諮 決 覽 者 
X13n0287_001:0506a20	請詳)。	請 詳 
X13n0287_001:0506a22	大佛頂首楞嚴經卷首(之一)	大 佛 頂 首 楞 嚴 經 卷 首 之 一 
X13n0287_002:0556c13	大佛頂首楞嚴經疏解蒙鈔卷第二(之一)	大 佛 頂 首 楞 嚴 經 疏 解 蒙 鈔 卷 第 二 之 一 
X13n0287_002:0556c14	海印弟子　蒙叟錢謙益鈔	海 印 弟 子 蒙 叟 錢 謙 益 鈔 
X13n0287_002:0556c15	(◑二就破顛倒漸明真見。躡前文廣約諸見辨釋第二母科。是中又生起子科二)。([○@║]一且對匿王破其斷	 二 就 破 顛 倒 漸 明 真 見 躡 前 文 廣 約 諸 見 辨 釋 第 二 母 科 是 中 又 生 起 子 科 二 [] 一 且 對 匿 王 破 其 斷 
X13n0287_002:0556c16	見。二正對阿難破其常見)。([?∴]初中又二。一述阿難所懷願辨真妄)。	見 二 正 對 阿 難 破 其 常 見 [] 初 中 又 二 一 述 阿 難 所 懷 願 辨 真 妄 
X13n0287_002:0556c17	爾時阿難及諸大眾聞佛示誨。身心泰然。念無始來。	爾 時 阿 難 及 諸 大 眾 聞 佛 示 誨 身 心 泰 然 念 無 始 來 
X13n0287_002:0556c18	失却本心。妄認緣塵。分別影事。今日開悟。如失乳兒。	失 却 本 心 妄 認 緣 塵 分 別 影 事 今 日 開 悟 如 失 乳 兒 
X13n0287_002:0556c19	忽遇慈母。	忽 遇 慈 母 
X13n0287_002:0556c20	【疏】悟知緣塵之心是影事。又識對境之見是不動。	 疏 悟 知 緣 塵 之 心 是 影 事 又 識 對 境 之 見 是 不 動 
X13n0287_002:0556c21	翻思往日。認妄失真。流浪既深。睧惑難曉。幸遭嘉	翻 思 往 日 認 妄 失 真 流 浪 既 深 睧 惑 難 曉 幸 遭 嘉 
X13n0287_002:0556c22	會。遭此良時。法乳既滋。如子遇母。不亦快哉(〔補遺〕前聞	會 遭 此 良 時 法 乳 既 滋 如 子 遇 母 不 亦 快 哉 補 遺 前 聞 
X13n0287_002:0556c23	不動。稍近真明。故身心泰然。本心即是見性。分別影事。即前來窮逐之心。由前默請之後。只聞陳那客塵	不 動 稍 近 真 明 故 身 心 泰 然 本 心 即 是 見 性 分 別 影 事 即 前 來 窮 逐 之 心 由 前 默 請 之 後 只 聞 陳 那 客 塵 
X13n0287_002:0556c24	之義。并如來現相。並是審定前之見性。別未聞法要。故知前默請時。已認見性本真。非分別影事。不同前	之 義 并 如 來 現 相 並 是 審 定 前 之 見 性 別 未 聞 法 要 故 知 前 默 請 時 已 認 見 性 本 真 非 分 別 影 事 不 同 前 
X13n0287_002:0557a01	來見境者矣)。(△〔幽溪云〕失却本心。合前捨父逃避。忽遇慈母。喻今始覺還家。父喻本覺權理。母喻本覺實	來 見 境 者 矣 幽 溪 云 失 却 本 心 合 前 捨 父 逃 避 忽 遇 慈 母 喻 今 始 覺 還 家 父 喻 本 覺 權 理 母 喻 本 覺 實 
X13n0287_002:0557a02	理。本始不二。父母無殊)。	理 本 始 不 二 父 母 無 殊 
X13n0287_002:0557a03	合掌禮佛。願聞如來。顯出身心。真妄虗實。現前生滅。	合 掌 禮 佛 願 聞 如 來 顯 出 身 心 真 妄 虗 實 現 前 生 滅 
X13n0287_002:0557a04	與不生滅。二發明性。	與 不 生 滅 二 發 明 性 
X13n0287_002:0557a05	【疏】前文叱責。此非汝心。蓋令識妄。仍指諸法唯心	 疏 前 文 叱 責 此 非 汝 心 蓋 令 識 妄 仍 指 諸 法 唯 心 
X13n0287_002:0557a06	所現。此又令了所現之妄。本無自性。元是一真。一	所 現 此 又 令 了 所 現 之 妄 本 無 自 性 元 是 一 真 一 
X13n0287_002:0557a07	真未嘗動搖。諸法何曾生滅。佛意欲其即妄見真。	真 未 嘗 動 搖 諸 法 何 曾 生 滅 佛 意 欲 其 即 妄 見 真 
X13n0287_002:0557a08	遂印對境之見。元來無動。廣責認物為己。性心失	遂 印 對 境 之 見 元 來 無 動 廣 責 認 物 為 己 性 心 失 
X13n0287_002:0557a09	真。阿難罔測佛之深旨。將謂真妄。二體全殊。生滅	真 阿 難 罔 測 佛 之 深 旨 將 謂 真 妄 二 體 全 殊 生 滅 
X13n0287_002:0557a10	之外。有不生滅。若如是者。唯心之言虗設。妄法之	之 外 有 不 生 滅 若 如 是 者 唯 心 之 言 虗 設 妄 法 之 
X13n0287_002:0557a11	語徒施。逐語迷旨。終成顛倒。雖懷疑念。未敢形言。	語 徒 施 逐 語 迷 旨 終 成 顛 倒 雖 懷 疑 念 未 敢 形 言 
X13n0287_002:0557a12	故云合掌禮佛願聞等。△〔資中疏〕由前佛言。云	故 云 合 掌 禮 佛 願 聞 等 資 中 疏 由 前 佛 言 云 
X13n0287_002:0557a13	何汝今以動為身。以動為境。念念生滅。遺失真性。	何 汝 今 以 動 為 身 以 動 為 境 念念生滅 遺 失 真 性 
X13n0287_002:0557a14	顛倒行事。故有斯請也(〔雪浪云〕妄即虗。即生滅。真即實。即不生滅。現前虗妄	顛 倒 行 事 故 有 斯 請 也 雪 浪 云 妄 即 虗 即 生 滅 真 即 實 即 不 生 滅 現 前 虗 妄 
X13n0287_002:0557a15	者是生滅。真實者是不生滅。二義對顯。總發明真妄二性。以前文以動為身。以動為境。及念念生滅等。元	者 是 生 滅 真 實 者 是 不 生 滅 二 義 對 顯 總 發 明 真 妄 二 性 以 前 文 以 動 為 身 以 動 為 境 及 念念生滅 等 元 
X13n0287_002:0557a16	是一節。注家自分科段也。按竹菴補遺。明此中有二問。一問身心真妄。二問生滅不生滅。答文乃先答生	是 一 節 注 家 自 分 科 段 也 按 竹 菴 補 遺 明 此 中 有 二 問 一 問 身 心 真 妄 二 問 生 滅 不 生 滅 答 文 乃 先 答 生 
X13n0287_002:0557a17	滅。次答真妄。科段支離。如浪師所斥)。(△〔蕅益云〕云何真實。云何虗妄。云何現前生滅與不生滅。云何全真	滅 次 答 真 妄 科 段 支 離 如 浪 師 所 斥 蕅 益 云 云 何 真 實 云 何 虗 妄 云 何 現 前 生 滅 與 不 生 滅 云 何 全 真 
X13n0287_002:0557a18	是妄。全實是虗。云何全不生是生滅。發明世間諸性。云何全妄是真。全虗是實。全生滅是不生滅。發明出	是 妄 全 實 是 虗 云 何 全 不 生 是 生 滅 發 明 世 間 諸 性 云 何 全 妄 是 真 全 虗 是 實 全 生 滅 是 不 生 滅 發 明 出 
X13n0287_002:0557a19	世間性。金沙易混。水乳難分。自非如來。孰能顯出。更約八番陶汰。廣歷四科七大。此義方了)。(○〔合釋私謂〕	世 間 性 金 沙 易 混 水 乳 難 分 自 非 如 來 孰 能 顯 出 更 約 八 番 陶 汰 廣 歷 四 科 七 大 此 義 方 了 合 釋 私 謂 
X13n0287_002:0557a20	經家敘阿難得悟。與法華會中舍利弗相似。彼經云。舍利弗聞佛法音。斷諸疑悔。身意泰然。今日乃知真	經 家 敘 阿 難 得 悟 與 法 華 會 中 舍 利 弗 相 似 彼 經 云 舍 利 弗 聞 佛 法 音 斷 諸 疑 悔 身 意 泰 然 今 日 乃 知 真 
X13n0287_002:0557a21	是佛子。得佛法分。此經云。聞佛示誨。身心泰然。念無始來失却本心。今日開悟。如失乳兒。忽遇慈母。二經	是 佛 子 得 佛 法 分 此 經 云 聞 佛 示 誨 身 心 泰 然 念 無 始 來 失 却 本 心 今 日 開 悟 如 失 乳 兒 忽 遇 慈 母 二 經 
X13n0287_002:0557a22	敘悟。有何差別。下文自敘承佛法音。悟玅明心。元所圓滿常住心地。正指今日開悟。得本心也。開悟之後。	敘 悟 有何差別 下 文 自 敘 承 佛 法 音 悟 玅 明 心 元 所 圓 滿 常 住 心 地 正 指 今 日 開 悟 得 本 心 也 開 悟 之 後 
X13n0287_002:0557a23	乍得本心。欲契真源。須窮實相。故曰。云何世尊說我等輩。遺失真性顛倒行事。一言之下。如來印訶疊用。	乍 得 本 心 欲 契 真 源 須 窮 實 相 故 曰 云 何 世 尊 說 我 等 輩 遺 失 真 性 顛 倒 行 事 一 言 之 下 如 來 印 訶 疊 用 
X13n0287_002:0557a24	一席之內。慶喜慶悔交陳。垂手豎臂。方便點示。即同。屈指飛光。一種勘辨之法。自此數番洮汰。兩重印可	一 席 之 內 慶 喜 慶 悔 交 陳 垂 手 豎 臂 方 便 點 示 即 同 屈 指 飛 光 一 種 勘 辨 之 法 自 此 數 番 洮 汰 兩 重 印 可 
X13n0287_002:0557b01	至於心徧十方。法身頓獲。而今日開悟之能事畢矣。當知次下說法。皆在開悟已後。阿難既於悟後。發動	至 於 心 徧 十 方 法 身 頓 獲 而 今 日 開 悟 之 能 事 畢 矣 當 知 次 下 說 法 皆 在 開 悟 已 後 阿 難 既 於 悟 後 發 動 
X13n0287_002:0557b02	疑情。如來正於悟中。訶責顛倒。雖謂瞪瞢瞻視。叉手悲泣。皆爾時開悟之誠證可也。誦文之師。泥八還逐	疑 情 如 來 正 於 悟 中 訶 責 顛 倒 雖 謂 瞪 瞢 瞻 視 叉 手 悲 泣 皆 爾 時 開 悟 之 誠 證 可 也 誦 文 之 師 泥 八 還 逐 
X13n0287_002:0557b03	破諸文。抑沒當機悟門。而影掠宗門者。判此番得悟。尚是挨門傍曰。推測之知。此則邪師惡覺。不可以不	破 諸 文 抑 沒 當 機 悟 門 而 影 掠 宗 門 者 判 此 番 得 悟 尚 是 挨 門 傍 曰 推 測 之 知 此 則 邪 師 惡 覺 不 可 以 不 
X13n0287_002:0557b04	正也)。([?∴]二明匿王引外請證不生四)。([○@(?∴)]一引外敘疑)。	正 也 []二明匿王引外請證不生四[] 一 引 外 敘 疑 
X13n0287_002:0557b05	時波斯匿王。起立白佛。我昔未承。諸佛誨勅。見迦旃	時 波 斯 匿 王 起 立 白 佛 我 昔 未 承 諸 佛 誨 勅 見 迦 旃 
X13n0287_002:0557b06	延。毗羅胝子。咸言此身。死後斷滅。名為涅槃。	延 毗 羅 胝 子 咸 言 此 身 死 後 斷 滅 名 為 涅 槃 
X13n0287_002:0557b07	【疏】迦旃延。姓也。名迦羅鳩馱。此外道執一切法亦	 疏 迦 旃 延 姓 也 名 迦 羅 鳩 馱 此 外 道 執 一 切 法 亦 
X13n0287_002:0557b08	有亦無。刪闍夜是名。毗羅胝母號。此外道起自然	有 亦 無 刪 闍 夜 是 名 毗 羅 胝 母 號 此 外 道 起 自 然 
X13n0287_002:0557b09	見。外計雖多。不出斷常二見。此二皆斷見類。故云	見 外 計 雖 多 不 出 斷 常 二 見 此 二 皆 斷 見 類 故 云 
X13n0287_002:0557b10	咸言斷滅。此人異計。不知業種相生。妄謂死後。即	咸 言 斷 滅 此 人 異 計 不 知 業 種 相 生 妄 謂 死 後 即 
X13n0287_002:0557b11	是涅槃(〔海眼注〕未承佛誨者。釋迦。未成道已前。九十六種外道。於五印度十六大國。以邪見	是 涅 槃 海 眼 注 未 承 佛 誨 者 釋 迦 未 成 道 已 前 九 十 六 種 外 道 於 五 印 度 十六大國 以 邪 見 
X13n0287_002:0557b12	法。化諸國王臣民也)。(○〔引證〕〔智論云〕王舍城中。有富樓那等六師。自言我是一切智人。與佛為對〔什公曰〕	法 化 諸 國 王 臣 民 也 引 證 智 論 云 王 舍 城 中 有 富 樓 那 等 六 師 自 言 我 是 一切智人 與 佛 為 對 什 公 曰 
X13n0287_002:0557b13	凡有三種六師。合十八部。第一自謂一切智。第二得五通。第三誦四韋陀。經所說是第一部也。迦羅鳩馱	凡 有 三 種 六 師 合 十 八 部 第 一 自 謂 一 切 智 第 二 得 五 通 第 三 誦 四 韋 陀 經 所 說 是 第 一 部 也 迦 羅 鳩 馱 
X13n0287_002:0557b14	迦旃延。即六師之第五師也。迦羅鳩馱。此云牛領。字也。迦旃延。此云剪髮。姓也〔什曰〕其人應物起見。人問	迦 旃 延 即 六 師 之 第 五 師 也 迦 羅 鳩 馱 此 云 牛 領 字 也 迦 旃 延 此 云 剪 髮 姓 也 什 曰 其 人 應 物 起 見 人 問 
X13n0287_002:0557b15	有耶。即答成有。問言無耶。答言無也〔肇曰〕謂諸法亦有相。亦無相〔輔行曰〕迦羅鳩馱說。殺害一切。若無慚	有 耶 即 答 成 有 問 言 無 耶 答 言 無 也 肇 曰 謂 諸 法 亦 有 相 亦 無 相 輔 行 曰 迦 羅 鳩 馱 說 殺 害 一 切 若 無 慚 
X13n0287_002:0557b16	愧。不墮地獄。猶如虗空。不受塵水。有慚愧者。即墮地獄。一切眾生。悉是自在天之所作。自在天瞋。眾生苦	愧 不 墮 地 獄 猶 如 虗 空 不 受 塵 水 有 慚 愧 者 即 墮 地 獄 一 切 眾 生 悉 是 自 在 天 之 所 作 自 在 天 瞋 眾 生 苦 
X13n0287_002:0557b17	惱。自在天喜。眾生安樂〔私謂〕此與什公等注經異。彼云亦有亦無。似屬計常。此云無慚愧。如虗空。撥無因	惱 自 在 天 喜 眾 生 安 樂 私 謂 此 與 什 公 等 注 經 異 彼 云 亦 有 亦 無 似 屬 計 常 此 云 無 慚 愧 如 虗 空 撥 無 因 
X13n0287_002:0557b18	果。與今經斷見合也。刪闍夜毗羅胝。即六師之第三師也。刪闍夜。此云正勝。字也。毗羅胝。此云不作。母名	果 與 今 經 斷 見 合 也 刪 闍 夜 毗 羅 胝 即 六 師 之 第 三 師 也 刪 闍 夜 此 云 正 勝 字 也 毗 羅 胝 此 云 不 作 母 名 
X13n0287_002:0557b19	也〔肇曰〕其人起見。謂道不須求。逕生死劫數。苦盡自得。如轉縷圓於高山。縷盡自止〔輔行曰〕刪闍夜說諸	也 肇 曰 其 人 起 見 謂 道 不 須 求 逕 生 死 劫 數 苦 盡 自 得 如 轉 縷 圓 於 高 山 縷 盡 自 止 輔 行 曰 刪 闍 夜 說 諸 
X13n0287_002:0557b20	眾生。王者所作。自在如地。淨穢等載。三大亦然。等洗。等燒。等吹。如秋杌樹。春則還生。以還生故。斬杌何罪。	眾 生 王 者 所 作 自 在 如 地 淨 穢 等 載 三 大 亦 然 等 洗 等 燒 等 吹 如 秋 杌 樹 春 則 還 生 以 還 生 故 斬 杌 何 罪 
X13n0287_002:0557b21	此間命終。還生此間。苦樂受報。不由現業。由於過去。現在無因。未來無果〔私謂〕肇注第三師。即同疏計自	此 間 命 終 還 生 此 間 苦 樂 受 報 不 由 現 業 由 於 過 去 現 在 無 因 未 來 無 果 私 謂 肇 注 第 三 師 即 同 疏 計 自 
X13n0287_002:0557b22	然。今謂雖為眾惡。悉無有罪。現在無因。未來無果。此真斷滅見。亦與今經合也)。	然 今 謂 雖 為 眾 惡 悉 無 有 罪 現 在 無 因 未 來 無 果 此 真 斷 滅 見 亦 與 今 經 合 也 
X13n0287_002:0557b23	我雖值佛。今猶狐疑。云何發揮。證知此心。不生滅地。	我 雖 值 佛 今 猶 狐 疑 云 何 發 揮 證 知 此 心 不 生 滅 地 
X13n0287_002:0557b24	今此大眾。諸有漏者。咸皆願聞。	今 此 大 眾 諸 有 漏 者 咸 皆 願 聞 
X13n0287_002:0557c01	【疏】昔聞死後斷滅。今聞不滅不生。孰是孰非。猶豫	 疏 昔 聞 死 後 斷 滅 今 聞 不滅不生 孰 是 孰 非 猶 豫 
X13n0287_002:0557c02	不決。故云狐疑。(狐性多疑。凡遇冰處。聽水無聲。然後方行)匿王深體阿	不 決 故 云 狐 疑 狐 性 多 疑 凡 遇 冰 處 聽 水 無 聲 然 後 方 行 匿 王 深 體 阿 
X13n0287_002:0557c03	難所懷。知於生滅之外。求不生滅。心雖密請。口不	難 所 懷 知 於 生 滅 之 外 求 不 生 滅 心 雖 密 請 口 不 
X13n0287_002:0557c04	形言。故引外宗。冀佛開示。近破外道斷見。令知死	形 言 故 引 外 宗 冀 佛 開 示 近 破 外 道 斷 見 令 知 死 
X13n0287_002:0557c05	後續生。深引阿難悟真。不離生滅妄識。故云證知	後 續 生 深 引 阿 難 悟 真 不 離 生 滅 妄 識 故 云 證 知 
X13n0287_002:0557c06	此心不生滅地(〔熏聞云〕前云此中。今言此心者。以外人謂身死斷滅。由心滅故。下文	此 心 不 生 滅 地 熏 聞 云 前 云 此 中 今 言 此 心 者 以 外 人 謂 身 死 斷 滅 由 心 滅 故 下 文 
X13n0287_002:0557c07	深知身後捨生趣生。即是信知心無斷滅。斯亦善權。助發機教耳)。([○@(?∴)]二述身遷改四)。([○@卍]一問答身常不常)。	深 知 身 後 捨 生 趣 生 即 是 信 知 心 無 斷 滅 斯 亦 善 權 助 發 機 教 耳 []二述身遷改四[卍] 一 問 答 身 常 不 常 
X13n0287_002:0557c08	佛告大王。汝身現在。今復問汝。汝此肉身。為同金剛。	佛 告 大 王 汝 身 現 在 今 復 問 汝 汝 此 肉 身 為 同 金 剛 
X13n0287_002:0557c09	常住不朽。為復變壞。世尊。我今此身。終從變滅。	常 住 不 朽 為 復 變 壞 世 尊 我 今 此 身 終 從 變 滅 
X13n0287_002:0557c10	【疏】佛舉此問。欲顯生滅中有不生滅。如前頭自搖	 疏 佛 舉 此 問 欲 顯 生 滅 中 有 不 生 滅 如 前 頭 自 搖 
X13n0287_002:0557c11	動。見無所動(〔清涼疏〕生公釋金剛身云。長壽之與金剛。共談丈六。但內外之異。長壽對	動 見 無 所 動 清 涼 疏 生 公 釋 金 剛 身 云 長 壽 之 與 金 剛 共 談 丈 六 但 內 外 之 異 長 壽 對 
X13n0287_002:0557c12	凡夫之夭促。金剛對凡身之危脆〔淨名云〕如來身者。金剛之體。什曰。小乘人骨金剛。肉非金剛也。大乘中	凡 夫 之 夭 促 金 剛 對 凡 身 之 危 脆 淨 名 云 如 來 身 者 金 剛 之 體 什 曰 小 乘 人 骨 金 剛 肉 非 金 剛 也 大 乘 中 
X13n0287_002:0557c13	內外金剛。一切實滿。有大勢力。無病處故)。([○@卍]二問答未滅知滅)。	內 外 金 剛 一 切 實 滿 有大勢力 無 病 處 故 [卍] 二 問 答 未 滅 知 滅 
X13n0287_002:0557c14	佛言大王。汝未曾滅。云何知滅。世尊。我此無常變壞	佛 言 大 王 汝 未 曾 滅 云 何 知 滅 世 尊 我 此 無 常 變 壞 
X13n0287_002:0557c15	之身。雖未曾滅。我觀現前。念念遷謝。新新不住。如火	之 身 雖 未 曾 滅 我 觀 現 前 念 念 遷 謝 新 新 不 住 如 火 
X13n0287_002:0557c16	成灰。漸漸銷殞。殞亡不息。決知此身當從滅盡。	成 灰 漸 漸 銷 殞 殞 亡 不 息 決 知 此 身 當 從 滅 盡 
X13n0287_002:0557c17	【疏】前念滅。後念生。剎那變異。如火燒薪。必歸磨滅。	 疏 前 念 滅 後 念 生 剎 那 變 異 如 火 燒 薪 必 歸 磨 滅 
X13n0287_002:0557c18	俱舍云。以諸有為法。有剎那盡故。	俱 舍 云 以 諸 有 為 法 有 剎 那 盡 故 
X13n0287_002:0557c19	([○@卍]三問答老少何貌)。	 [卍] 三 問 答 老 少 何 貌 
X13n0287_002:0557c20	佛言如是。大王。汝今生齡。已從衰老。顏貌何如童子	佛 言 如 是 大 王 汝 今 生 齡 已 從 衰 老 顏 貌 何 如 童 子 
X13n0287_002:0557c21	之時。	之 時 
X13n0287_002:0557c22	(【疏】王述無常。念念遷謝。其理必然。故印如是。欲其更敘遷謝之相。以老少相比為問。十五曰童。未巾冠也。	 疏 王 述 無 常 念 念 遷 謝 其 理 必 然 故 印 如 是 欲 其 更 敘 遷 謝 之 相 以 老 少 相 比 為 問 十 五 曰 童 未 巾 冠 也 
X13n0287_002:0557c23	齡。年也)。	齡 年 也 
X13n0287_002:0557c24	世尊。我昔孩孺。膚腠潤澤。	世 尊 我 昔 孩 孺 膚 腠 潤 澤 
X13n0287_002:0558a01	(始生曰孩。始行曰孺。孺。濡也。言濡溺也。膚。布也。布在表也。文理光美曰腠。此皆童子時相)。	 始 生 曰 孩 始 行 曰 孺 孺 濡 也 言 濡 溺 也 膚 布 也 布 在 表 也 文 理 光 美 曰 腠 此 皆 童 子 時 相 
X13n0287_002:0558a02	年至長成。血氣充滿。	年 至 長 成 血 氣 充 滿 
X13n0287_002:0558a03	(長成。謂成人之時。此從二十已上。至強壯時)。	 長 成 謂 成 人 之 時 此 從 二 十 已 上 至 強 壯 時 
X13n0287_002:0558a04	而今頺齡。迫於衰耄。	而 今 頺 齡 迫 於 衰 耄 
X13n0287_002:0558a05	(頺齡。即今六十有二。年齡頹朽。近於七十。古者謂年齒。齒亦齡也。年。天氣也。齒。人壽之數。耄。昏忘也。頭髮	 頺 齡 即 今 六 十 有 二 年 齡 頹 朽 近 於 七 十 古 者 謂 年 齒 齒 亦 齡 也 年 天 氣 也 齒 人 壽 之 數 耄 昏 忘 也 頭 髮 
X13n0287_002:0558a06	耄老然也。八十曰耄。通言之耳)。	耄 老 然 也 八 十 曰 耄 通 言 之 耳 
X13n0287_002:0558a07	形色枯瘁。精神昏昧。髮白面皺。逮將不久。如何見比	形 色 枯 瘁 精 神 昏 昧 髮 白 面 皺 逮 將 不 久 如 何 見 比 
X13n0287_002:0558a08	充盛之時。	充 盛 之 時 
X13n0287_002:0558a09	(老少相異。云何世尊。見此相比)。([○@卍]四問答頓漸流年)。	 老 少 相 異 云 何 世 尊 見 此 相 比 [卍] 四 問 答 頓 漸 流 年 
X13n0287_002:0558a10	佛言大王。汝之形容。應不頓朽。	佛 言 大 王 汝 之 形 容 應 不 頓 朽 
X13n0287_002:0558a11	(【疏】前敘相變。今問年變。由年變故。令其相變。不頓朽言。要敘漸老。念念遷移)。	 疏 前 敘 相 變 今 問 年 變 由 年 變 故 令 其 相 變 不 頓 朽 言 要 敘 漸 老 念 念 遷 移 
X13n0287_002:0558a12	王言世尊。變化密移。我誠不覺。寒暑遷流。漸至於此。	王 言 世 尊 變 化 密 移 我 誠 不 覺 寒 暑 遷 流 漸 至 於 此 
X13n0287_002:0558a13	何以故。我年二十。雖號年少。顏貌已老初十歲時。三	何 以 故 我 年 二 十 雖 號 年 少 顏 貌 已 老 初 十 歲 時 三 
X13n0287_002:0558a14	十之年。又衰二十。於今六十。又過於二。	十 之 年 又 衰 二 十 於 今 六 十 又 過 於 二 
X13n0287_002:0558a15	(據因果經及釋迦譜。匿王與世尊同日生。證知楞嚴會上。世尊年亦六十有二)。	 據 因 果 經 及 釋 迦 譜 匿 王 與 世 尊 同 日 生 證 知 楞 嚴 會 上 世 尊 年 亦 六 十 有 二 
X13n0287_002:0558a16	觀五十時。宛然強壯。世尊。我見密移。雖此殂落。其間	觀 五 十 時 宛 然 強 壯 世 尊 我 見 密 移 雖 此 殂 落 其 間 
X13n0287_002:0558a17	流易。且限十年。	流 易 且 限 十 年 
X13n0287_002:0558a18	(【疏】十年為限。麤相而觀。殂。往也。落猶不住也。少壯不住。往而不遷。故云殂落。流變易改也)。	 疏 十 年 為 限 麤 相 而 觀 殂 往 也 落 猶 不 住 也 少 壯 不 住 往 而 不 遷 故 云 殂 落 流 變 易 改 也 
X13n0287_002:0558a19	若復令我微細思惟。其變寧唯一紀二紀。實為年變。	若 復 令 我 微 細 思 惟 其 變 寧 唯 一 紀 二 紀 實 為 年 變 
X13n0287_002:0558a20	(此以一年為限。年年變改何啻十年。十二年曰紀也)。	 此 以 一 年 為 限 年 年 變 改 何 啻 十 年 十 二 年 曰 紀 也 
