X60n1115_001:0157a03	毗尼日用切要	毗 尼 日 用 切 要 
X60n1115_001:0158c17	瓔珞。傘葢。香花。衣服。無不具足。然後說十二因緣法。授彼三皈。令聞法受皈。得法喜三昧。禮拜而去)。	瓔 珞 傘 葢 香 花 衣 服 無 不 具 足 然 後 說 十二因緣 法 授 彼 三 皈 令 聞 法 受 皈 得 法 喜 三 昧 禮 拜 而 去 
X60n1115_001:0158c18	受食(比丘受食。跏趺而座。展食巾於膝上。恐飯湯菜羮墮於袈裟。請鉢時。默念此偈)。	受 食 比 丘 受 食 跏 趺 而 座 展 食 巾 於 膝 上 恐 飯 湯 菜 羮 墮 於 袈 裟 請 鉢 時 默 念 此 偈 
X60n1115_001:0158c19	　若見空鉢　　當願眾生　　究竟清淨　　空無煩惱	 若 見 空 鉢 當 願 眾 生 究 竟 清 淨 空 無 煩 惱 
X60n1115_001:0158c20	(梵語鉢多羅。此云應量器。律中不聽比丘畜用雜寶銅鑞木石等鉢。大要有二。一泥。二鐵也。僧祗律云。鉢	 梵 語 鉢 多 羅 此 云 應 量 器 律 中 不 聽 比 丘 畜 用 雜 寶 銅 鑞 木 石 等 鉢 大 要 有 二 一 泥 二 鐵 也 僧 祗 律 云 鉢 
X60n1115_001:0158c21	是出家人器。少欲知足。非俗人所宜。十誦律云。鉢是諸佛標誌。不得惡用及洗手。敬之如目。五分律云。佛	是 出 家 人 器 少欲知足 非 俗 人 所 宜 十 誦 律 云 鉢 是 諸 佛 標 誌 不 得 惡 用 及 洗 手 敬 之 如 目 五 分 律 云 佛 
X60n1115_001:0158c22	自作鉢坯。以為後式。又發軫鈔云。應法之器也。謂體。色。量。三者。皆悉與法相應。體有二。泥及鐵也。色者。用	自 作 鉢 坯 以 為 後 式 又 發 軫 鈔 云 應 法 之 器 也 謂 體 色 量 三 者 皆 悉 與 法 相 應 體 有 二 泥 及 鐵 也 色 者 用 
X60n1115_001:0158c23	麻子杏仁搗碎。塗其內外。竹煙熏治。熏作鳩鴒項色。孔雀色。所熏者為何。夏天盛物不鎪。不染垢膩。有此	麻 子 杏 仁 搗 碎 塗 其 內 外 竹 煙 熏 治 熏 作 鳩 鴒 項 色 孔 雀 色 所 熏 者 為 何 夏 天 盛 物 不 鎪 不 染 垢 膩 有 此 
X60n1115_001:0158c24	功用。故當熏治。量者。分上中下。若準唐斗。上鉢一斗。中鉢七升半。下鉢五升。故名應量器。達觀大師云。鉢	功 用 故 當 熏 治 量 者 分 上 中 下 若 準 唐 斗 上 鉢 一 斗 中 鉢 七 升 半 下 鉢 五 升 故 名 應 量 器 達 觀 大 師 云 鉢 
X60n1115_001:0159a01	之為器。翼三寶。備六德。何以明其翼三寶。蓋微此則僧無所資。僧無所資。則慧命斷。慧命斷。則佛種滅矣。	之 為 器 翼 三 寶 備 六 德 何 以 明 其 翼 三 寶 蓋 微 此 則 僧 無 所 資 僧 無 所 資 則 慧 命 斷 慧 命 斷 則 佛 種 滅 矣 
X60n1115_001:0159a02	彼其能清。能容。能儉。能廣。能尊。能古。則六德之謂也。古由佛授。尊由天獻。廣則普利一切。儉則過中不食。	彼 其 能 清 能 容 能 儉 能 廣 能 尊 能 古 則 六 德 之 謂 也 古 由 佛 授 尊 由 天 獻 廣 則 普 利 一 切 儉 則 過 中 不 食 
X60n1115_001:0159a03	容則施受精麤而福利平等。清則舉世不忍以葷投之。如是故吾曹敢不寶重哉。盛飯時。默念此偈)。	容 則 施 受 精 麤 而 福 利 平 等 清 則 舉 世 不 忍 以 葷 投 之 如 是 故 吾 曹 敢 不 寶 重 哉 盛 飯 時 默 念 此 偈 
X60n1115_001:0159a04	　若見滿鉢　　當願眾生　　具足盛滿　　一切善法	 若 見 滿 鉢 當 願 眾 生 具 足 盛 滿 一 切 善 法 
X60n1115_001:0159a05	(念供養時。以右手倚鉢扶緣相。障其觸氣。左手持鉢齊眉。將鉢匙外向。供文照當念畢。放鉢卓上。出生。用	 念 供 養 時 以 右 手 倚 鉢 扶 緣 相 障 其 觸 氣 左 手 持 鉢 齊 眉 將 鉢 匙 外 向 供 文 照 當 念 畢 放 鉢 卓 上 出 生 用 
X60n1115_001:0159a06	匙取飯七粒。麪不過一寸。以左手大拇指捻無名指作甘露印。默念偈云)。	匙 取 飯 七 粒 麪 不 過 一 寸 以 左 手 大 拇 指 捻 無 名 指 作 甘 露 印 默 念 偈 云 
X60n1115_001:0159a07	出生(一向傳云。早食念法力不思議。午齋念大鵬金翅鳥。以理推之。毋論早食。小食。午齋。凡念	出 生 一 向 傳 云 早 食 念 法 力 不 思 議 午 齋 念 大 鵬 金 翅 鳥 以 理 推 之 毋 論 早 食 小 食 午 齋 凡 念 
X60n1115_001:0159a08	供養出生者。必須二偈並持。堪合本旨。否則恐落偏見。墮於非法耶)。	供 養 出 生 者 必 須 二 偈 並 持 堪 合 本 旨 否 則 恐 落 偏 見 墮 於 非 法 耶 
X60n1115_001:0159a09	　法力不思議　　慈悲無障礙　　七粒徧十方	 法 力 不 思 議 慈 悲 無 障 礙 七 粒 徧 十 方 
X60n1115_001:0159a10	　普施周沙界	 普 施 周 沙 界 
X60n1115_001:0159a11	(將匙中飯給與侍者送去。匙朝裏向。默念呪云)。	 將 匙 中 飯 給 與 侍 者 送 去 匙 朝 裏 向 默 念 呪 云 
X60n1115_001:0159a12	唵。度利益莎訶(念呪三徧。彈指三下)	唵 度 利 益 莎 訶 念 呪 三 徧 彈 指 三 下 
X60n1115_001:0159a13	　大鵬金翅鳥　　曠野鬼神眾　　羅剎鬼子母	 大 鵬 金 翅 鳥 曠 野 鬼 神 眾 羅 剎 鬼 子 母 
X60n1115_001:0159a14	　甘露悉充滿	 甘 露 悉 充 滿 
X60n1115_001:0159a15	唵。穆帝莎訶(念呪三徧。彈指三下)	唵 穆 帝 莎 訶 念 呪 三 徧 彈 指 三 下 
X60n1115_001:0159a16	(今時每見以指印表喻須彌山。將食周繞數次。或復繞竟。翻轉手印。種種做作。覈考經律。不出典章。全失	 今 時 每 見 以 指 印 表 喻 須 彌 山 將 食 周 繞 數 次 或 復 繞 竟 翻 轉 手 印 種 種 做 作 覈 考 經 律 不 出 典 章 全 失 
X60n1115_001:0159a17	威儀。若論理。唯左手結印。右手出食。口中默誦偈呪。是其正也。按南海寄歸云。西域僧眾。赴供受食處。上	威 儀 若 論 理 唯 左 手 結 印 右 手 出 食 口 中 默 誦 偈 呪 是 其 正 也 按 南 海 寄 歸 云 西 域 僧 眾 赴 供 受 食 處 上 
X60n1115_001:0159a18	設一聖僧座。邊旁設一小桌。安一盆器。供鬼子母。凡行食時。先供聖僧。次供現前大眾。後供鬼子母食。無	設 一 聖 僧 座 邊 旁 設 一 小 桌 安 一 盆 器 供 鬼 子 母 凡 行 食 時 先 供 聖 僧 次 供 現 前 大 眾 後 供 鬼 子 母 食 無 
X60n1115_001:0159a19	有各各出生之制。今順東土古儀。雖各各出生。但不可種種做作也)。	有 各 各 出 生 之 制 今 順 東 土 古 儀 雖 各 各 出 生 但 不 可 種 種 做 作 也 
X60n1115_001:0159a20	侍者送食	侍 者 送 食 
X60n1115_001:0159a21	　汝等鬼神眾　　我今施汝供　　此食徧十方	 汝 等 鬼 神 眾 我 今 施 汝 供 此 食 徧 十 方 
X60n1115_001:0159a22	　一切鬼神共	 一 切 鬼 神 共 
X60n1115_001:0159a23	唵。穆力陵莎訶(三徧。侍者送食回。維那唱僧跋云)	唵 穆 力 陵 莎 訶 三 徧 侍 者 送 食 回 維 那 唱 僧 跋 云 
X60n1115_001:0159a24	佛制比丘。食存五觀。散心雜話。信施難消。大眾聞罄	佛 制 比 丘 食 存 五 觀 散 心 雜 話 信 施 難 消 大 眾 聞 罄 
X60n1115_001:0159b01	聲。各正念。(律中。佛制眾僧受食。唱僧跋者。因外道請佛及僧。密下毒藥於食中。佛令諸比丘一	聲 各 正 念 律 中 佛 制 眾 僧 受 食 唱 僧 跋 者 因 外 道 請 佛 及 僧 密 下 毒 藥 於 食 中 佛 令 諸 比 丘 一 
X60n1115_001:0159b02	齊唱云。三跋羅伽多。所有毒藥。皆變為上妙美味。眾食安樂。免其毒害。言僧跋者。僧。即受食之僧眾。跋。即	齊 唱 云 三 跋 羅 伽 多 所 有 毒 藥 皆 變 為 上 妙 美 味 眾 食 安 樂 免 其 毒 害 言 僧 跋 者 僧 即 受 食 之 僧 眾 跋 即 
X60n1115_001:0159b03	所唱之祕呪也。梵語三跋羅伽多。此云等供。謂眾僧食皆平等故。又云善至。謂供具善成。食時復至故。今	所 唱 之 祕 呪 也 梵 語 三 跋 羅 伽 多 此 云 等 供 謂 眾 僧 食 皆 平 等 故 又 云 善 至 謂 供 具 善 成 食 時 復 至 故 今 
X60n1115_001:0159b04	此方唱五觀。令眾一心受食。而為僧跋者。一則無有外道毒害故。二則令人慚愧受食故。是以雖非正制。	此 方 唱 五 觀 令 眾 一 心 受 食 而 為 僧 跋 者 一 則 無 有 外 道 毒 害 故 二 則 令 人 慚 愧 受 食 故 是 以 雖 非 正 制 
X60n1115_001:0159b05	東夏通行)。	東 夏 通 行 
X60n1115_001:0159b06	　執持應器　　當願眾生　　成就法器　　受天人供	 執 持 應 器 當 願 眾 生 成 就 法 器 受 天 人 供 
X60n1115_001:0159b07	唵。枳哩枳哩。嚩日囉吽癹吒(三徧。捧鉢當胷受食。三匙有節)	唵 枳 哩 枳 哩 嚩 日 囉 吽 癹 吒 三 徧 捧 鉢 當 胷 受 食 三 匙 有 節 
X60n1115_001:0159b08	(初匙)願斷一切惡(二匙)。願修一切善(三匙)。誓度一切眾生(如是	 初 匙 願 斷 一 切 惡 二 匙 願 修 一 切 善 三 匙 誓 度 一 切 眾 生 如 是 
X60n1115_001:0159b09	行者。承此呪願力。勝河沙七寶。百味飲食。供養諸佛菩薩賢聖僧也○五觀無違)。	行 者 承 此 呪 願 力 勝 河 沙 七 寶 百 味 飲 食 供 養 諸佛菩薩 賢 聖 僧 也 五 觀 無 違 
X60n1115_001:0159b10	一。計功多少。量彼來處。二。忖己德行。全缺應供。	一 計 功 多 少 量 彼 來 處 二 忖 己 德 行 全 缺 應 供 
X60n1115_001:0159b11	三。防心離過。貪等為宗。四。正事良藥。為療形枯。	三 防 心 離 過 貪 等 為 宗 四 正 事 良 藥 為 療 形 枯 
X60n1115_001:0159b12	五。為成道業。應受此食。	五 為 成 道 業 應 受 此 食 
X60n1115_001:0159b13	(一。計功多少。智度論云。此食墾植。收穫舂磨。淘汰炊煑。及成。功用甚多。量彼來處。僧祇律云。施主減其妻	 一 計 功 多 少 智 度 論 云 此 食 墾 植 收 穫 舂 磨 淘 汰 炊 煑 及 成 功 用 甚 多 量 彼 來 處 僧 祇 律 云 施 主 減 其 妻 
X60n1115_001:0159b14	子之分。求福故施。凡受食時。當作此觀。二。忖己德行。全缺應供。毗尼母律云。若不坐禪誦經。營三寶事。及	子 之 分 求 福 故 施 凡 受 食 時 當 作 此 觀 二 忖 己 德 行 全 缺 應 供 毗 尼 母 律 云 若 不 坐 禪 誦 經 營 三 寶 事 及 
X60n1115_001:0159b15	不持戒。受人信施。為財所墮。則不宜受食。德行若全。則可應供受食。凡受食時。當作此觀。三防心離過。貪	不 持 戒 受 人 信 施 為 財 所 墮 則 不 宜 受 食 德 行 若 全 則 可 應 供 受 食 凡 受 食 時 當 作 此 觀 三 防 心 離 過 貪 
X60n1115_001:0159b16	等為宗。明了論疏云。出家先須防心三過。謂於上味食起貪。下味食起嗔。中味食起癡。以此不知慚愧。墮	等 為 宗 明 了 論 疏 云 出 家 先 須 防 心 三 過 謂 於 上 味 食 起 貪 下 味 食 起 嗔 中 味 食 起 癡 以 此 不 知 慚 愧 墮 
X60n1115_001:0159b17	三惡道。凡受食時。當作此觀。四。正事良藥。為療形枯。謂飢渴為主病。四百四病為客病。故須以食為醫藥。	三 惡 道 凡 受 食 時 當 作 此 觀 四 正 事 良 藥 為 療 形 枯 謂 飢 渴 為 主 病 四 百 四 病 為 客 病 故 須 以 食 為 醫 藥 
X60n1115_001:0159b18	用資其身。凡受食時。當作此觀。四百四病者。人身假地水火風四大所成。一大不調。則生百一種病。四大	用 資 其 身 凡 受 食 時 當 作 此 觀 四 百 四 病 者 人 身 假 地水火風 四 大 所 成 一 大 不 調 則 生 百 一 種 病 四 大 
X60n1115_001:0159b19	共成四百四病。五。為成道業。應受此食。謂不食則飢渴病生。道業何成。增一阿含經云。多食致苦患。少食	共 成 四 百 四 病 五 為 成 道 業 應 受 此 食 謂 不 食 則 飢 渴 病 生 道 業 何 成 增 一 阿 含 經 云 多 食 致 苦 患 少 食 
X60n1115_001:0159b20	氣力衰。處中而食者。如秤無高下。凡受食時。當作此觀)。	氣 力 衰 處 中 而 食 者 如 秤 無 高 下 凡 受 食 時 當 作 此 觀 
X60n1115_001:0159b21	結齋先念準提呪。次念此偈云。	結 齋 先 念 準 提 呪 次 念 此 偈 云 
X60n1115_001:0159b22	　所謂布施者　　必獲其利益　　若為樂故施	 所 謂 布 施 者 必 獲 其 利 益 若 為 樂 故 施 
X60n1115_001:0159b23	　後必得安樂	 後 必 得 安 樂 
X60n1115_001:0159b24	　飯食已訖　　當願眾生　　所作皆辦　　具諸佛法	 飯 食 已 訖 當 願 眾 生 所 作 皆 辦 具 諸 佛 法 
X60n1115_001:0159c01	洗鉢	洗 鉢 
X60n1115_001:0159c02	　以此洗鉢水　　如天甘露味　　施與諸鬼神	 以 此 洗 鉢 水 如 天 甘 露 味 施 與 諸 鬼 神 
X60n1115_001:0159c03	　悉皆獲飽滿	 悉 皆 獲 飽 滿 
X60n1115_001:0159c04	唵。摩休囉悉莎訶(三徧)	唵 摩 休 囉 悉 莎 訶 三 徧 
X60n1115_001:0159c05	展鉢	展 鉢 
X60n1115_001:0159c06	　如來應量器　　我今得敷展　　願共一切眾	 如 來 應 量 器 我 今 得 敷 展 願 共 一 切 眾 
X60n1115_001:0159c07	　等三輪空寂	 等 三 輪 空 寂 
X60n1115_001:0159c08	唵。斯麻摩尼莎訶(三徧)	唵 斯 麻 摩 尼 莎 訶 三 徧 
X60n1115_001:0159c09	受嚫	受 嚫 
X60n1115_001:0159c10	　財法二施　　等無差別　　檀波羅蜜　　具足圓滿	 財 法 二 施 等 無 差 別 檀 波 羅 蜜 具足圓滿 
X60n1115_001:0159c11	取楊枝(律中名曰齒木。楊有四種。皆可梳齒也。一白楊。葉圓。二青揚。葉長。三赤楊。霜降葉赤。	取 楊 枝 律 中 名 曰 齒 木 楊 有 四 種 皆 可 梳 齒 也 一 白 楊 葉 圓 二 青 揚 葉 長 三 赤 楊 霜 降 葉 赤 
X60n1115_001:0159c12	四黃楊。本性堅緻難長。今咸以柳條當楊枝。柳條垂下。乃小楊也。若無柳處。將何梳齒。須知一切木。皆可	四 黃 楊 本 性 堅 緻 難 長 今 咸 以 柳 條 當 楊 枝 柳 條 垂 下 乃 小 楊 也 若 無 柳 處 將 何 梳 齒 須 知 一 切 木 皆 可 
X60n1115_001:0159c13	梳齒。皆名齒木。但取性和有苦味者嚼之。不獨謂柳木一種)。	梳 齒 皆 名 齒 木 但 取 性 和 有 苦 味 者 嚼 之 不 獨 謂 柳 木 一 種 
X60n1115_001:0159c14	　手執楊枝　　當願眾生　　皆得妙法　　究竟清淨	 手 執 楊 枝 當 願 眾 生 皆 得 妙 法 究 竟 清 淨 
X60n1115_001:0159c15	唵。薩吧嚩述答。薩哩吧。答哩嘛。薩吧嚩述怛[口*夯]。唵。[口*藍]	唵 薩 吧 嚩 述 答 薩 哩 吧 答 哩 嘛 薩 吧 嚩 述 怛 [口夯]唵[口藍] 
X60n1115_001:0159c16	莎訶(後淨法界呪。二十一徧)	莎 訶 後 淨 法 界 呪 二 十 一 徧 
X60n1115_001:0159c17	嚼楊枝	嚼 楊 枝 
X60n1115_001:0159c18	　嚼楊枝時　　當願眾生　　其心調淨　　噬諸煩惱	 嚼 楊 枝 時 當 願 眾 生 其 心 調 淨 噬 諸 煩 惱 
X60n1115_001:0159c19	唵。阿暮伽。彌摩隸。爾嚩迦囉。僧輸駄你。鉢頭摩。俱摩	唵 阿 暮 伽 彌 摩 隸 爾 嚩 迦 囉 僧 輸 駄 你 鉢 頭 摩 俱 摩 
X60n1115_001:0159c20	囉。爾嚩僧輸駄耶。陀囉陀囉。素彌麼[口*((禾*ㄉ)/牛)]莎嚩訶(三徧)	囉 爾 嚩 僧 輸 駄 耶 陀 囉 陀 囉 素 彌 麼 [口禾ㄉ牛] 莎 嚩 訶 三 徧 
X60n1115_001:0159c21	(凡嚼楊枝時。須令涎盡。然後以水潄之。不得含水同梳。其嚼楊枝。有五種利益。一口不苦。二口不臭。三除	 凡 嚼 楊 枝 時 須 令 涎 盡 然 後 以 水 潄 之 不 得 含 水 同 梳 其 嚼 楊 枝 有 五 種 利 益 一 口 不 苦 二 口 不 臭 三 除 
X60n1115_001:0159c22	風。四除熱。五除痰癊。若用殘者。當棄屏處。不得擲大眾行坐之所)。	風 四 除 熱 五 除 痰 癊 若 用 殘 者 當 棄 屏 處 不 得 擲 大 眾 行 坐 之 所 
X60n1115_001:0159c23	潄口	潄 口 
X60n1115_001:0159c24	　潄口連心淨　　吻水百花香　　三業恒清淨	 潄 口 連 心 淨 吻 水 百 花 香 三 業 恒 清 淨 
X60n1115_001:0160a01	　同佛往西方	 同 佛 往 西 方 
X60n1115_001:0160a02	唵憨。唵罕莎訶(三徧)	唵 憨 唵 罕 莎 訶 三 徧 
X60n1115_001:0160a03	出錫杖(梵語隙棄羅。此云錫杖。乃三世諸佛所持。以彰智行功德。淨除煩惱業障。比丘每日	出 錫 杖 梵 語 隙 棄 羅 此 云 錫 杖 乃 三世諸佛 所 持 以 彰 智 行 功 德 淨 除 煩 惱 業 障 比 丘 每 日 
X60n1115_001:0160a04	早食竟。齒木已。須禮佛出杖。若有白衣及沙彌。令彼授與。若無。禮佛三拜起已。自取持出。向東拭塵。如法	早 食 竟 齒 木 已 須 禮 佛 出 杖 若 有 白 衣 及 沙 彌 令 彼 授 與 若 無 禮 佛 三 拜 起 已 自 取 持 出 向 東 拭 塵 如 法 
X60n1115_001:0160a05	作觀。其觀行威儀。廣詳錫杖經中手取杖時。默誦此偈呪)。	作 觀 其 觀 行 威 儀 廣 詳 錫 杖 經 中 手 取 杖 時 默 誦 此 偈 呪 
X60n1115_001:0160a06	　執持錫杖　　當願眾生　　設大施會　　示如實道	 執 持 錫 杖 當 願 眾 生 設 大 施 會 示 如 實 道 
X60n1115_001:0160a07	唵。那[口*栗]噆。那[口*栗]噆。那[口*栗]吒鉢底。那[口*栗]帝。娜夜鉢儜吽	唵 那 [口栗]噆那[口栗]噆那[口栗]吒鉢底那[口栗] 帝 娜 夜 鉢 儜 吽 
X60n1115_001:0160a08	癹吒(三徧)	癹 吒 三 徧 
X60n1115_001:0160a09	敷單坐禪	敷 單 坐 禪 
X60n1115_001:0160a10	　若敷牀座　　當願眾生　　開敷善法　　見真實相	 若 敷 牀 座 當 願 眾 生 開 敷 善 法 見 真 實 相 
X60n1115_001:0160a11	　正身端坐　　當願眾生　　坐菩提座　　心無所著	 正 身 端 坐 當 願 眾 生 坐菩提座 心無所著 
X60n1115_001:0160a12	唵。嚩則囉。阿尼鉢羅尼。邑多耶莎訶(三徧)	唵 嚩 則 囉 阿 尼 鉢 羅 尼 邑 多 耶 莎 訶 三 徧 
X60n1115_001:0160a13	睡眠(臨睡合掌面西。觀想念佛十聲。或百千聲。或萬聲已。即誦偈云)。	睡 眠 臨 睡 合 掌 面 西 觀 想 念 佛 十 聲 或 百 千 聲 或 萬 聲 已 即 誦 偈 云 
X60n1115_001:0160a14	　以時寢息　　當願眾生　　身得安隱　　心無動亂	 以 時 寢 息 當 願 眾 生 身 得 安 隱 心 無 動 亂 
X60n1115_001:0160a15	 阿(觀想阿字輪。一氣持二十一徧。然後臥。臥須右脅。名吉祥睡。不得仰臥。覆臥。及左脅臥。不得脫	 阿 觀 想 阿 字 輪 一 氣 持 二 十 一 徧 然 後 臥 臥 須 右 脅 名 吉 祥 睡 不 得 仰 臥 覆 臥 及 左 脅 臥 不 得 脫 
X60n1115_001:0160a16	裏衣小衣臥。當須憶念本參)。	裏 衣 小 衣 臥 當 須 憶 念 本 參 
X60n1115_001:0160a17	取水(梵語鉢里薩羅伐拏。此云濾水羅。律中。諸比丘聞佛制戒已。不知作濾水囊。佛聽如杓形。	取 水 梵 語 鉢 里 薩 羅 伐 拏 此 云 濾 水 羅 律 中 諸 比 丘 聞 佛 制 戒 已 不 知 作 濾 水 囊 佛 聽 如 杓 形 
X60n1115_001:0160a18	若三角。若作宏墎。若作濾瓶。若患蟲出。聽安沙在囊中。不應棄陸地。還安著水中。會正記云。若作囊。須用	若 三 角 若 作 宏 墎 若 作 濾 瓶 若 患 蟲 出 聽 安 沙 在 囊 中 不 應 棄 陸 地 還 安 著 水 中 會 正 記 云 若 作 囊 須 用 
X60n1115_001:0160a19	細熟絹為上。若無細絹。細綿布亦可。僧祗律云。看水時。不應以天眼看。亦不得使闇眼人看。乃至能見掌	細 熟 絹 為 上 若 無 細 絹 細 綿 布 亦 可 僧 祗 律 云 看 水 時 不 應 以 天 眼 看 亦 不 得 使 闇 眼 人 看 乃 至 能 見 掌 
X60n1115_001:0160a20	中細文者得看。不得太速。不得太久。當如大象一。迴頃。若水中極微細者。不得就用洗手面及大小行緇	中 細 文 者 得 看 不 得 太 速 不 得 太 久 當 如 大 象 一 迴 頃 若 水 中 極 微 細 者 不 得 就 用 洗 手 面 及 大 小 行 緇 
X60n1115_001:0160a21	門警訓云。濾囊乃行慈之具。濟物之緣。大行由是而生。至道因茲而剋。凡取水時。誦此諸佛德名偈呪。功	門 警 訓 云 濾 囊 乃 行 慈 之 具 濟 物 之 緣 大 行 由 是 而 生 至 道 因 茲 而 剋 凡 取 水 時 誦 此 諸 佛 德 名 偈 呪 功 
X60n1115_001:0160a22	德無涯。可謂真持戒者)。	德 無 涯 可 謂 真 持 戒 者 
X60n1115_001:0160a23	　若見流水　　當願眾生　　得善意欲　　洗除惑垢	 若 見 流 水 當 願 眾 生 得 善 意 欲 洗 除 惑 垢 
X60n1115_001:0160a24	南無歡喜莊嚴王佛南無寶髻如來	南 無 歡 喜 莊 嚴 王 佛 南 無 寶 髻 如 來 
X60n1115_001:0160b01	南無無量勝王佛	南 無 無 量 勝 王 佛 
X60n1115_001:0160b02	唵。嚩悉波羅摩尼莎婆訶(三徧)	唵 嚩 悉 波 羅 摩 尼 莎 婆 訶 三 徧 
X60n1115_001:0160b03	　若見大河　　當願眾生　　得預法流　　入佛智海	 若 見 大 河 當 願 眾 生 得 預 法 流 入 佛 智 海 
X60n1115_001:0160b04	　若見橋道　　當願眾生　　廣度一切　　猶如橋梁	 若 見 橋 道 當 願 眾 生 廣 度 一 切 猶 如 橋 梁 
X60n1115_001:0160b05	浴佛	浴 佛 
X60n1115_001:0160b06	　我今灌浴諸如來　　淨智莊嚴功德聚	 我 今 灌 浴 諸 如 來 淨 智 莊 嚴 功 德 聚 
X60n1115_001:0160b07	　五濁眾生令離垢　　同證如來淨法身	 五 濁 眾 生 令 離 垢 同 證 如 來 淨 法 身 
X60n1115_001:0160b08	讚佛	讚 佛 
X60n1115_001:0160b09	　讚佛相好　　當願眾生　　成就佛身　　證無相法	 讚 佛 相 好 當 願 眾 生 成 就 佛 身 證 無 相 法 
X60n1115_001:0160b10	唵。牟尼牟尼。三牟尼薩嚩賀	唵 牟 尼 牟 尼 三 牟 尼 薩 嚩 賀 
X60n1115_001:0160b11	繞塔(僧祇中。禮佛不得如瘂羊。又禮佛塔。應當右旋。如日月星繞須彌山。不得左旋。旋繞有五	繞 塔 僧 祇 中 禮 佛 不 得 如 瘂 羊 又 禮 佛 塔 應 當 右 旋 如 日 月 星 繞 須 彌 山 不 得 左 旋 旋 繞 有 五 
X60n1115_001:0160b12	事。一低頭視地。二不得踏蟲。三不得左右視。四不得睡地。五不與人語。又得五福。一後世得端正好色。二	事 一 低 頭 視 地 二 不 得 踏 蟲 三 不 得 左 右 視 四 不 得 睡 地 五 不 與 人 語 又 得 五 福 一 後 世 得 端 正 好 色 二 
X60n1115_001:0160b13	得好音聲。三得生天上。四生王侯。五得泥洹道)。	得 好 音 聲 三 得 生 天 上 四 生 王 侯 五 得 泥 洹 道 
X60n1115_001:0160b14	　右繞於塔　　當願眾生　　所行無逆　　成一切智	 右 繞 於 塔 當 願 眾 生 所 行 無 逆 成 一 切 智 
X60n1115_001:0160b15	南無三滿多。沒駄喃。唵。杜波杜波娑婆訶(三徧)	南 無 三 滿 多 沒 駄 喃 唵 杜 波 杜 波 娑 婆 訶 三 徧 
X60n1115_001:0160b16	看病(律制具五德者。方聽看病。一知病人可食不可食。可食應與。二不惡賤病人大小便涕吐。	看 病 律 制 具 五 德 者 方 聽 看 病 一 知 病 人 可 食 不 可 食 可 食 應 與 二 不 惡 賤 病 人 大 小 便 涕 吐 
X60n1115_001:0160b17	三有慈愍心。不為衣食。四能經理湯藥。乃至差。若死。五能為病者說法。己身於善法增益。雖不久看病苦。	三 有 慈 愍 心 不 為 衣 食 四 能 經 理 湯 藥 乃 至 差 若 死 五 能 為 病 者 說 法 己 身 於 善 法 增 益 雖 不 久 看 病 苦 
X60n1115_001:0160b18	但一見時。即誦此偈呪。以八福田中。看病是第一福田)。	但 一 見 時 即 誦 此 偈 呪 以 八 福 田 中 看 病 是 第一福田 
X60n1115_001:0160b19	　見疾病人　　當願眾生　　知身空寂　　離乖諍法	 見 疾 病 人 當 願 眾 生 知 身 空 寂 離 乖 諍 法 
X60n1115_001:0160b20	唵。室哩多。室哩多。軍吒利莎嚩賀(三徧)	唵 室 哩 多 室 哩 多 軍 吒 利 莎 嚩 賀 三 徧 
X60n1115_001:0160b21	剃髮(文殊菩薩所集剃髮日。初四。初六。初七。初八。初九。初十。十一。十四。十五。十六。十九。二十二。	剃 髮 文 殊 菩 薩 所 集 剃 髮 日 初 四 初 六 初 七 初 八 初 九 初 十 十 一 十 四 十 五 十 六 十 九 二 十 二 
X60n1115_001:0160b22	二十三。二十四。二十五。二十六。二十九。默念此偈呪)。	二 十 三 二 十 四 二 十 五 二 十 六 二 十 九 默 念 此 偈 呪 
X60n1115_001:0160b23	　剃除鬚髮　　當願眾生　　遠離煩惱　　究竟寂滅	 剃除鬚髮 當 願 眾 生 遠離煩惱 究竟寂滅 
X60n1115_001:0160b24	唵。悉殿都。漫多囉。跋陀耶。娑婆訶(三徧)	唵 悉 殿 都 漫 多 囉 跋 陀 耶 娑 婆 訶 三 徧 
X60n1115_001:0160c01	沐浴(律制比丘。半月一浴。不得過。除病時。熱時。作時。風時。雨時。道行時。不論。又則沐浴。當擇其	沐 浴 律 制 比 丘 半 月 一 浴 不 得 過 除 病 時 熱 時 作 時 風 時 雨 時 道 行 時 不 論 又 則 沐 浴 當 擇 其 
X60n1115_001:0160c02	日。所忌者六齋日。斯日諸天下界。察人善惡。宜修善作好事。所謂六齋日者。每月初八。十四。十五。二十三。	日 所 忌 者 六 齋 日 斯 日 諸 天 下 界 察 人 善 惡 宜 修 善 作 好 事 所 謂 六 齋 日 者 每 月 初 八 十 四 十 五 二 十 三 
X60n1115_001:0160c03	二十九。三十。凡入浴。當將淨衣挂淨竿上。觸衣挂觸竿上。不得浴堂小遺。不得共人語笑。不得洗僻處。凡	二 十 九 三 十 凡 入 浴 當 將 淨 衣 挂 淨 竿 上 觸 衣 挂 觸 竿 上 不 得 浴 堂 小 遺 不 得 共 人 語 笑 不 得 洗 僻 處 凡 
