X44n0750_001:0874b06	 佛說目連五百問經略解序	 佛 說 目 連 五 百 問 經 略 解 序 
X44n0750_001:0878a14	問(若比丘)指物造佛經。(或檀那所施等物)更得他物。(後人所施之物)不	問 若 比 丘 指 物 造 佛 經 或 檀 那 所 施 等 物 更 得 他 物 後 人 所 施 之 物 不 
X44n0750_001:0878a15	用前物。(但用後物)得爾不。答。不得。以許(前物)便是(不然貪求無厭。因果	用 前 物 但 用 後 物 得 爾 不 答 不 得 以 許 前 物 便 是 不 然 貪 求 無 厭 因 果 
X44n0750_001:0878a16	有差。語言不實。有此三過。故不得也。不論佛物法物前後。所有俱用。為妙福德多故○佛繒私用問第二十一)。	有 差 語 言 不 實 有 此 三 過 故 不 得 也 不 論 佛 物 法 物 前 後 所 有 俱 用 為 妙 福 德 多 故 佛 繒 私 用 問 第 二 十 一 
X44n0750_001:0878a17	問。(若比丘)得買佛上繒作衣不。答。不得(此是信施。上供佛前幡葢等類。	問 若 比 丘 得 買 佛 上 繒 作 衣 不 答 不 得 此 是 信 施 上 供 佛 前 幡 葢 等 類 
X44n0750_001:0878a18	求福而來。比丘貪心無愧私取。即是盜用佛物。令人退心。理應犯重。戒之○形像好惡問第二十二)。	求 福 而 來 比 丘 貪 心 無 愧 私 取 即 是 盜 用 佛 物 令 人 退 心 理 應 犯 重 戒 之 形 像 好 惡 問 第 二 十 二 
X44n0750_001:0878a19	問。(若比丘)形相佛像犯何事。答。一切佛像不問好惡。不	問 若 比 丘 形 相 佛 像 犯 何 事 答 一 切 佛 像 不 問 好 惡 不 
X44n0750_001:0878a20	得形相。其罪甚重。(似波羅夷逆罪)必不可為(形相者。形容觀相。長短好醜也。	得 形 相 其 罪 甚 重 似 波 羅 夷 逆 罪 必 不 可 為 形 相 者 形 容 觀 相 長 短 好 醜 也 
X44n0750_001:0878a21	一切者。即金銀銅木等。夫如來相好。慈威變現。難可測量。未成而相則可。已成而相者。決不可也。加人父母。好	一 切 者 即 金 銀 銅 木 等 夫 如 來 相 好 慈 威 變 現 難 可 測 量 未 成 而 相 則 可 已 成 而 相 者 決 不 可 也 加 人 父 母 好 
X44n0750_001:0878a22	醜妍媸。子得相乎。故得重罪。今之僧俗不知法者。此過甚多。慎諸慎諸○相成更作問第二十三)。	醜 妍 媸 子 得 相 乎 故 得 重 罪 今 之 僧 俗 不 知 法 者 此 過 甚 多 慎 諸 慎 諸 相 成 更 作 問 第 二 十 三 
X44n0750_001:0878a23	問。人(若緇若素等人)作佛像鼻不作孔。(或失之也)後人得作不。答。	問 人 若 緇 若 素 等 人 作 佛 像 鼻 不 作 孔 或 失 之 也 後 人 得 作 不 答 
X44n0750_001:0878a24	不得(同上形相重逆之罪故云不得何也。已成故也。如人父母。根有缺減。子見不忍。亦不能再作故。	不 得 同 上 形 相 重 逆 之 罪 故 云 不 得 何 也 已 成 故 也 如 人 父 母 根 有 缺 減 子 見 不 忍 亦 不 能 再 作 故 
X44n0750_001:0878b01	世多愚見。以此可戒○佛墻倚物問第二十四)。	世 多 愚 見 以 此 可 戒 佛 墻 倚 物 問 第 二 十 四 
X44n0750_001:0878b02	問。(前來比丘上佛墻有過。今)佛牆(上)得持(拄杖等)物倚不。答。不得。犯	問 前 來 比 丘 上 佛 墻 有 過 今 佛 牆 上 得 持 拄 杖 等 物 倚 不 答 不 得 犯 
X44n0750_001:0878b03	捨墮。(墻即下文佛圖墻。如今之寺院等處繪圖三寶等像。莊嚴於[乃@共]〔字〕壁〔問〕者是。持物倚之。亦即輕	捨 墮 墻 即 下 文 佛 圖 墻 如 今 之 寺 院 等 處 繪 圖 三 寶 等 像 莊 嚴 於 [乃共] 字 壁 問 者 是 持 物 倚 之 亦 即 輕 
X44n0750_001:0878b04	慢聖像。故犯此罪。下文引證)昔有一比丘。入寺禮佛。有婆羅門知	慢 聖 像 故 犯 此 罪 下 文 引 證 昔 有 一 比 丘 入 寺 禮 佛 有婆羅門 知 
X44n0750_001:0878b05	相。相(此)比丘。有天子(之福)相。便語比丘。(言)我有一女。嫁	相 相 此 比 丘 有 天 子 之 福 相 便 語 比 丘 言 我 有 一 女 嫁 
X44n0750_001:0878b06	與比丘。(今共罷道還俗)比丘言。須我禮佛還。(懷此意者就應損福)比丘	與 比 丘 今 共 罷 道 還 俗 比 丘 言 須 我 禮 佛 還 懷 此 意 者 就 應 損 福 比 丘 
X44n0750_001:0878b07	便持錫杖。倚佛圖墻。入寺禮佛已還出。婆羅門便不	便 持 錫 杖 倚 佛 圖 墻 入 寺 禮 佛 已 還 出 婆 羅 門 便 不 
X44n0750_001:0878b08	復與語。比丘問故。與我女不。(索前所許)婆羅門言不與。(何不	復 與 語 比 丘 問 故 與 我 女 不 索 前 所 許 婆羅門言 不 與 何 不 
X44n0750_001:0878b09	與耶)婆羅門言。向見比丘有貴相。故與。今無復此相。是	與 耶 婆羅門言 向 見 比 丘 有 貴 相 故 與 今 無 復 此 相 是 
X44n0750_001:0878b10	故不與。所以爾者。消其功德故。(一者[埶/衣]慢聖賢。二者懷意不端正。應爾也。	故 不 與 所 以 爾 者 消 其 功 德 故 一 者 [埶衣] 慢 聖 賢 二 者 懷 意 不 端 正 應 爾 也 
X44n0750_001:0878b11	下警諫總結)以是佛墻及塔壁。不可持物倚。既犯戒。又消	下 警 諫 總 結 以 是 佛 墻 及 塔 壁 不 可 持 物 倚 既 犯 戒 又 消 
X44n0750_001:0878b12	其無量功德(律中細行三千八萬。於此可見。古云。染綠易就。淨德難成。不矜細行。終累大端。	其 無量功德 律 中 細 行 三 千 八 萬 於 此 可 見 古 云 染 綠 易 就 淨 德 難 成 不 矜 細 行 終 累 大 端 
X44n0750_001:0878b13	初心入道者。當宜自慎○佛物人天問第二十五)。	初 心 入 道 者 當 宜 自 慎 佛 物 人 天 問 第 二 十 五 
X44n0750_001:0878b14	問。(若比丘以)佛物得作天人世人畜生像不。答。佛邊得作	問 若 比 丘 以 佛 物 得 作 天 人 世 人 畜 生 像 不 答 佛 邊 得 作 
X44n0750_001:0878b15	(非佛邊不得。以是佛物故。佛邊天者。梵釋等是。世人給孤獨等。畜生金翅鳥等。受佛所化。常在座下。護法受教。	 非 佛 邊 不 得 以 是 佛 物 故 佛 邊 天 者 梵 釋 等 是 世 人 給 孤 獨 等 畜 生 金 翅 鳥 等 受 佛 所 化 常 在 座 下 護 法 受 教 
X44n0750_001:0878b16	故得作之無過○度不知本問第二十六)。	故 得 作 之 無 過 度 不 知 本 問 第 二 十 六 
X44n0750_001:0878b17	問(若)比丘度人。不知本來。(來歷根源)後度知是佛奴。而不	問 若 比 丘 度 人 不 知 本 來 來 歷 根 源 後 度 知 是 佛 奴 而 不 
X44n0750_001:0878b18	發遣犯何事。(後度二字應云度後。文順)。答。知而度犯重。(佛奴即是佛物故)	發 遣 犯 何 事 後 度 二 字 應 云 度 後 文 順 答 知 而 度 犯 重 佛 奴 即 是 佛 物 故 
X44n0750_001:0878b19	若先不知。(則已)知便發遣。(懺悔無過)若不發遣(亦)犯重(知而不改	若 先 不 知 則 已 知 便 發 遣 懺 悔 無 過 若 不 發 遣 亦 犯 重 知 而 不 改 
X44n0750_001:0878b20	其罪猶深故。若欲度人。必當察之。為要慎之○仍上再問第二十七)。	其 罪 猶 深 故 若 欲 度 人 必 當 察 之 為 要 慎 之 仍 上 再 問 第 二 十 七 
X44n0750_001:0878b21	問。其人是大道不。答。非(度人比丘因其故違佛制。不懼因果。無慚無智故。非大道	問 其 人 是 大 道 不 答 非 度 人 比 丘 因 其 故 違 佛 制 不 懼 因 果 無 慚 無 智 故 非 大 道 
X44n0750_001:0878b22	也。然而佛奴者。別有用錢買。喚佛前洒掃使役之者。非今名。有行人發心。侍佛執勞運力者比也。今之學者慎	也 然 而 佛 奴 者 別 有 用 錢 買 喚 佛 前 洒 掃 使 役 之 者 非 今 名 有 行 人 發 心 侍 佛 執 勞 運 力 者 比 也 今 之 學 者 慎 
X44n0750_001:0878b23	毋錯認。而便輕忽。行行之人而自招殃咎。何以故。三世諸佛歷代祖師皆從行門。而入道故。思之○作像取物	毋 錯 認 而 便 輕 忽 行 行 之 人 而 自 招 殃 咎 何 以 故 三世諸佛 歷 代 祖 師 皆 從 行 門 而 入 道 故 思 之 作 像 取 物 
X44n0750_001:0878b24	問第二十八)。	問 第 二 十 八 
X44n0750_001:0878c01	問。(若)自有私財。(泛舉發心。造像之人不定僧俗。故云自有)顧比丘作佛像。	問 若 自 有 私 財 泛 舉 發 心 造 像 之 人 不 定 僧 俗 故 云 自 有 顧 比 丘 作 佛 像 
X44n0750_001:0878c02	作者(能作比丘)得取物不。答。不得(此有二過。一因佛所得。即佛物故。二既有此能。	作 者 能 作 比 丘 得 取 物 不 答 不 得 此 有 二 過 一 因 佛 所 得 即 佛 物 故 二 既 有 此 能 
X44n0750_001:0878c03	彼此共作。功德為妙。若取物。便同客作。失比丘體。故云不得○佛幡佛事問第二十九)。	彼 此 共 作 功 德 為 妙 若 取 物 便 同 客 作 失 比 丘 體 故 云 不 得 佛 幡 佛 事 問 第 二 十 九 
X44n0750_001:0878c04	問。(若有信施)先上佛幡。(供佛之幡。比丘)得取用作佛事不。(幡者轉也。轉惡	問 若 有 信 施 先 上 佛 幡 供 佛 之 幡 比 丘 得 取 用 作 佛 事 不 幡 者 轉 也 轉 惡 
X44n0750_001:0878c05	成善。故名曰幡)。答。佛事得用。(或以別作佛前帳幔等用。或小幡執之。引道行香。皆為佛事。不	成 善 故 名 曰 幡 答 佛 事 得 用 或 以 別 作 佛 前 帳 幔 等 用 或 小 幡 執 之 引 道 行 香 皆 為 佛 事 不 
X44n0750_001:0878c06	以別用。可得然而)檀越不聽。(則)不得(何以故。幡之功德。風吹一動。則有輪王報。此	以 別 用 可 得 然 而 檀 越 不 聽 則 不 得 何 以 故 幡 之 功 德 風 吹 一 動 則 有 輪 王 報 此 
X44n0750_001:0878c07	是檀越要福之本。故云不聽不得。聽則可也○通禮三世問第三十)。	是 檀 越 要 福 之 本 故 云 不 聽 不 得 聽 則 可 也 通 禮 三 世 問 第 三 十 
X44n0750_001:0878c08	問。得通禮過去七佛不。答。得(何以)以法身同故(經中自有過去	問 得 通 禮 過 去 七 佛 不 答 得 何 以 以 法 身 同 故 經 中 自 有 過 去 
X44n0750_001:0878c09	七佛現在七佛之中。又分過去現在。毗婆尸等是過去。拘留孫等是現在。言得者。以三世諸佛名號雖殊。法身	七 佛 現 在 七 佛 之 中 又 分 過去現在 毗 婆 尸 等 是 過 去 拘 留 孫 等 是 現 在 言 得 者 以 三世諸佛 名 號 雖 殊 法 身 
X44n0750_001:0878c10	無二故。但能志心禮拜。功德無涯。更無過未之別故。七佛名義。四分略解詳明。茲下引○許三作一問第三十	無 二 故 但 能 志 心 禮 拜 功 德 無 涯 更 無 過 未 之 別 故 七 佛 名 義 四 分 略 解 詳 明 茲 下 引 許 三 作 一 問 第 三 十 
X44n0750_001:0878c11	一)。	一 
X44n0750_001:0878c12	問。若人(施主)先許佛三會。(三作佛事。或三處道場。或三月等之三會)然後(比丘	問 若 人 施 主 先 許 佛 三 會 三 作 佛 事 或 三 處 道 場 或 三 月 等 之 三 會 然 後 比 丘 
X44n0750_001:0878c13	并之)作一會。(因惜費悋資。將三并一。雖爾不得了其三會心願。亦不成其三番之名目)或三	并 之 作 一 會 因 惜 費 悋 資 將 三 并 一 雖 爾 不 得 了 其 三 會 心 願 亦 不 成 其 三 番 之 名 目 或 三 
X44n0750_001:0878c14	行香三布施得了(三會之事)不。答言。不得。(何也)自違言有罪	行 香 三 布 施 得 了 三 會 之 事 不 答 言 不 得 何 也 自 違 言 有 罪 
X44n0750_001:0878c15	(一貪惜。二妄語。應犯捨墮。嗚呼。末世比丘信心淺薄。視佛事為兒戲。寧不有諸自招罪咎。可不慎哉○懺罪越	 一 貪 惜 二 妄 語 應 犯 捨 墮 嗚 呼 末 世 比 丘 信 心 淺 薄 視 佛 事 為 兒 戲 寧 不 有 諸 自 招 罪 咎 可 不 慎 哉 懺 罪 越 
X44n0750_001:0878c16	規問第三十二)。	規 問 第 三 十 二 
X44n0750_001:0878c17	問。(若)比丘犯決斷。(十三僧殘中之罪過)得佛地中懺悔不。答。不	問 若 比 丘 犯 決 斷 十三僧殘 中 之 罪 過 得 佛 地 中 懺 悔 不 答 不 
X44n0750_001:0878c18	得(佛地者。佛聖像前。非僧作法懺悔之所言不得者。准律中犯僧殘。當強與波利婆沙。乃至摩那垂等。然後	得 佛 地 者 佛 聖 像 前 非 僧 作 法 懺 悔 之 所 言 不 得 者 准 律 中 犯 僧 殘 當 強 與 波 利 婆 沙 乃 至 摩 那 垂 等 然 後 
X44n0750_001:0878c19	二十僧中與之出罪。少一人罪尚不除。況佛地懺悔。無眾失儀。而可得乎。如沙彌菩薩戒人。有遇懺悔者不論	二 十 僧 中 與 之 出 罪 少 一 人 罪 尚 不 除 況 佛 地 懺 悔 無 眾 失 儀 而 可 得 乎 如 沙 彌 菩 薩 戒 人 有 遇 懺 悔 者 不 論 
X44n0750_001:0878c20	○故寺齊畔問第三十三)。	 故 寺 齊 畔 問 第 三 十 三 
X44n0750_001:0878c21	問。(若有)久遠故寺(年深湮沒四圍)都無垣(墻)障。(隔基址踪跡亦無)不知	問 若 有 久 遠 故 寺 年 深 湮 沒 四 圍 都 無 垣 墻 障 隔 基 址 踪 跡 亦 無 不 知 
X44n0750_001:0878c22	佛地遠近。(廣長深淺。一總無據。比丘)若欲(重)作者。云何得知齊畔。	佛 地 遠 近 廣 長 深 淺 一 總 無 據 比 丘 若 欲 重 作 者 云何得知 齊 畔 
X44n0750_001:0878c23	答。不知。當以意作齊畔。以不知故。增損無罪(意謂知即當。依	答 不 知 當 以 意 作 齊 畔 以 不 知 故 增 損 無 罪 意 謂 知 即 當 依 
X44n0750_001:0878c24	原額無過。不知當隨施主財力多寡。亦可無咎○佛物神堂問第三十四)。	原 額 無 過 不 知 當 隨 施 主 財 力 多 寡 亦 可 無 咎 佛 物 神 堂 問 第 三 十 四 
X44n0750_001:0879a01	問。(若比丘用)佛物作鬼子母屋。及作(鬼子母)像。(作者)有罪不。(有鬼	問 若 比 丘 用 佛 物 作 鬼 子 母 屋 及 作 鬼 子 母 像 作 者 有 罪 不 有 鬼 
X44n0750_001:0879a02	子母天。其母生子皆鬼。故以名之)。答。同以佛物施人(其罪甚重。同上可知。以尊作[(白日+田)/廾]。	子 母 天 其 母 生 子 皆 鬼 故 以 名 之 答 同 以 佛 物 施 人 其 罪 甚 重 同 上 可 知 以 尊 作 [白日田廾] 
X44n0750_001:0879a03	與墮落信施相類故。又且比丘不得祀奉神祇。此乃貪利失儀。斷乎不可○佛前禮僧問第三十五)。	與 墮 落 信 施 相 類 故 又 且 比 丘 不 得 祀 奉 神 祇 此 乃 貪 利 失 儀 斷 乎 不 可 佛 前 禮 僧 問 第 三 十 五 
X44n0750_001:0879a04	問。(若在)佛(前)塔前得禮比丘不。(比丘互相作禮可得耶)。答。不得。(有何	問 若 在 佛 前 塔 前 得 禮 比 丘 不 比 丘 互 相 作 禮 可 得 耶 答 不 得 有 何 
X44n0750_001:0879a05	過咎)犯捨墮(葢天子殿前。郡邑分庭。臣佐吏民尚不以擑讓。大聖像前烏可得乎。故犯此罪。今之	過 咎 犯 捨 墮 葢 天 子 殿 前 郡 邑 分 庭 臣 佐 吏 民 尚 不 以 擑 讓 大 聖 像 前 烏 可 得 乎 故 犯 此 罪 今 之 
X44n0750_001:0879a06	比丘犯此者。不勝其多。宜自謹之。慎毋輕信而自招罪戾也。或彼此對佛作禮。猶可。直受人禮者。斷不可也。更	比 丘 犯 此 者 不 勝 其 多 宜 自 謹 之 慎 毋 輕 信 而 自 招 罪 戾 也 或 彼 此 對 佛 作 禮 猶 可 直 受 人 禮 者 斷 不 可 也 更 
X44n0750_001:0879a07	有今之梵剎。供養護法。於[乃@共]前僧眾。反背佛禮者。更為不可。亦犯此罪。古之梵剎。元無護法而立之說。皆在左	有 今 之 梵 剎 供 養 護 法 於 [乃共] 前 僧 眾 反 背 佛 禮 者 更 為 不 可 亦 犯 此 罪 古 之 梵 剎 元 無 護 法 而 立 之 說 皆 在 左 
X44n0750_001:0879a08	右。以表慈威。今之所作。有違佛制。不可不知。然而必不能改者。禮時應當方便迴護。庶幾可也○售像何罪問	右 以 表 慈 威 今 之 所 作 有 違 佛 制 不 可 不 知 然 而 必 不 能 改 者 禮 時 應 當 方 便 迴 護 庶 幾 可 也 售 像 何 罪 問 
X44n0750_001:0879a09	第三十六)。	第 三 十 六 
X44n0750_001:0879a10	問。(若)比丘賣佛像有何罪。答。同賣父母(佛言不信。何言可信。今之	問 若 比 丘 賣 佛 像 有 何 罪 答 同 賣 父 母 佛 言 不 信 何 言 可 信 今 之 
X44n0750_001:0879a11	比丘亦或有之。罪同五逆。安可為乎。古云。是可忍也。孰不可忍也。梵網經中。應當教化取物贖之。今此非但不	比 丘 亦 或 有 之 罪 同 五 逆 安 可 為 乎 古 云 是 可 忍 也 孰 不 可 忍 也 梵 網 經 中 應 當 教 化 取 物 贖 之 今 此 非 但 不 
X44n0750_001:0879a12	犢。抑且賣之。逆罪苦報。必不能免。戒之戒之。或云。佛大慈悲。賣亦不妨。邪見闡提。鑒斯可反○斷堀營修問第	犢 抑 且 賣 之 逆 罪 苦 報 必 不 能 免 戒 之 戒 之 或 云 佛 大 慈 悲 賣 亦 不 妨 邪 見 闡 提 鑒 斯 可 反 斷 堀 營 修 問 第 
X44n0750_001:0879a13	三十七)。	三 十 七 
X44n0750_001:0879a14	問。(若)比丘自手斷樹堀地。作佛塔寺。及造形像。有福	問 若 比 丘 自 手 斷 樹 堀 地 作 佛 塔 寺 及 造 形 像 有 福 
X44n0750_001:0879a15	不。答。尚不免地獄。受大罪苦。有何福耶。(何以故)以故犯	不 答 尚 不 免 地 獄 受 大 罪 苦 有 何 福 耶 何 以 故 以 故 犯 
X44n0750_001:0879a16	(佛)戒故(自手者。揀非倩人。律中堀土伐木。俱犯罪。地獄豈得免乎。或有急事。必伐者。三七日前。預	 佛 戒 故 自 手 者 揀 非 倩 人 律 中 堀 土 伐 木 俱 犯 罪 地 獄 豈 得 免 乎 或 有 急 事 必 伐 者 三 七 日 前 預 
X44n0750_001:0879a17	當告知。可也。塔像等事。自有工人匠作。比丘攝心禪坐。是為本分。營修綴葺。而言犯戒者。一傷殘物命。經中草	當 告 知 可 也 塔 像 等 事 自 有 工 人 匠 作 比 丘 攝 心 禪 坐 是 為 本 分 營 修 綴 葺 而 言 犯 戒 者 一 傷 殘 物 命 經 中 草 
X44n0750_001:0879a18	繫比丘當以為誡。二類同客作。有妨正道。故有罪而無福也○佛事竟。下法事品)。	繫 比 丘 當 以 為 誡 二 類 同 客 作 有 妨 正 道 故 有 罪 而 無 福 也 佛 事 竟 下 法 事 品 
X44n0750_001:0879a19	問法事品第三	問 法 事 品 第 三 
X44n0750_001:0879a20	(法事者。如下文中說法誦經書經等事。有十三條問答○說恭聽情問第一)。	 法 事 者 如 下 文 中 說 法 誦 經 書 經 等 事 有 十 三 條 問 答 說 恭 聽 情 問 第 一 
X44n0750_001:0879a21	問。(若比丘)高座說法。前人著俗服(說者齊莊恭謹聽者怠情因循)可與	問 若 比 丘 高 座 說 法 前 人 著 俗 服 說 者 齊 莊 恭 謹 聽 者 怠 情 因 循 可 與 
X44n0750_001:0879a22	說法不。(法者軌則之義。令人依義入道。乃至成佛無不由此。理須尊重故問)。答。聽法說	說 法 不 法 者 軌 則 之 義 令 人 依 義 入 道 乃至成佛 無 不 由 此 理 須 尊 重 故 問 答 聽 法 說 
X44n0750_001:0879a23	者二俱犯眾多(即應當學。若知法者。一諫乃至)過三諫不改。犯突吉	者 二 俱 犯 眾 多 即 應 當 學 若 知 法 者 一 諫 乃 至 過 三 諫 不 改 犯 突 吉 
X44n0750_001:0879a24	羅問。(即成惡作罪也。此問應作罪。抄寫筆悞。衍之亦可)復過三諫犯墮。復過	羅 問 即 成 惡 作 罪 也 此 問 應 作 罪 抄 寫 筆 悞 衍 之 亦 可 復 過 三 諫 犯 墮 復 過 
X44n0750_001:0879b01	三諫犯決斷。(以惡性不受人諫故)復過三諫至棄。(以其非沙門故。或清眾見	三 諫 犯 決 斷 以 惡 性 不 受 人 諫 故 復 過 三 諫 至 棄 以 其 非 沙 門 故 或 清 眾 見 
X44n0750_001:0879b02	其非法。一總不諫何如)若使不諫經三說戒轉增(高座說法。定披法服。聽者	其 非 法 一 總 不 諫 何 如 若 使 不 諫 經 三 說 戒 轉 增 高 座 說 法 定 披 法 服 聽 者 
X44n0750_001:0879b03	俗服。以輕褻故得罪。俗服者。或白衣直裰之類。律中纏頸覆頭反抄衣等。尚不許為他說法。況俗服乎。轉〔僧〕者。	俗 服 以 輕 褻 故 得 罪 俗 服 者 或 白 衣 直 裰 之 類 律 中 纏 頸 覆 頭 反 抄 衣 等 尚 不 許 為 他 說 法 況 俗 服 乎 轉 僧 者 
X44n0750_001:0879b04	夫說戒之法。令人懺雪罪[億音+(天*天)]。今既不諫不懺。已經二箇半月。日久自然〔僧〕其罪業。亦是從輕至重。三箇半月。更	夫 說 戒 之 法 令 人 懺 雪 罪 [億音天天] 今 既 不 諫 不 懺 已 經 二 箇 半 月 日 久 自 然 僧 其 罪 業 亦 是 從 輕 至 重 三 箇 半 月 更 
X44n0750_001:0879b05	三半月。三三無盡故曰轉〔僧〕嗚呼說法聽法俱當於此轉〔僧〕之處留心。倘有此過。幸遇諫而即當懺悔。其罪可	三 半 月 三 三 無 盡 故 曰 轉 僧 嗚 呼 說 法 聽 法 俱 當 於 此 轉 僧 之 處 留 心 倘 有 此 過 幸 遇 諫 而 即 當 懺 悔 其 罪 可 
X44n0750_001:0879b06	滅也。不然自招殃咎。亦不可不慎○師真弟混問第二)。	滅 也 不 然 自 招 殃 咎 亦 不 可 不 慎 師 真 弟 混 問 第 二 
X44n0750_001:0879b07	問。為說法者如法。(如比丘為人說法。威嚴整肅。依教宣[改己+易]。乃至不希所有故)餘聽	問 為 說 法 者 如 法 如 比 丘 為 人 說 法 威 嚴 整 肅 依 教 宣 [改己易] 乃 至 不 希 所 有 故 餘 聽 
X44n0750_001:0879b08	者不如法。(縱逸散心。浮靡放曠。但益於聞。不修實行故)得(與)說(法)不。答。同	者 不 如 法 縱 逸 散 心 浮 靡 放 曠 但 益 於 聞 不 修 實 行 故 得 與 說 法 不 答 同 
X44n0750_001:0879b09	上(如前所明可知。此為輕法慢教者戒○法座佛葢問第三)。	上 如 前 所 明 可 知 此 為 輕 法 慢 教 者 戒 法 座 佛 葢 問 第 三 
X44n0750_001:0879b10	問。(若比丘)請人說法。先高座上有帳(幔寶)葢。(等)是供養佛	問 若 比 丘 請 人 說 法 先 高 座 上 有 帳 幔 寶 葢 等 是 供 養 佛 
X44n0750_001:0879b11	物。得與下坐(說法)不。答。都不知(是佛物)不犯。知不得(雖云說法。	物 得 與 下 坐 說 法 不 答 都 不 知 是 佛 物 不 犯 知 不 得 雖 云 說 法 
X44n0750_001:0879b12	理須莊嚴。互用佛物。有過不得。縱或不重。必犯二三。既知佛有。各當迴避不然。二俱有過。慎之○僧先佛後問	理 須 莊 嚴 互 用 佛 物 有 過 不 得 縱 或 不 重 必 犯 二 三 既 知 佛 有 各 當 迴 避 不 然 二 俱 有 過 慎 之 僧 先 佛 後 問 
X44n0750_001:0879b13	第四)。	第 四 
X44n0750_001:0879b14	問。(若有)僧坐先寄佛在上。後可於上坐說法不。答。(先)佛	問 若 有 僧 坐 先 寄 佛 在 上 後 可 於 上 坐 說 法 不 答 先 佛 
X44n0750_001:0879b15	坐得。先是僧坐不得。(此言法師上座說法。必當先請佛上。理正以為代佛揚化故。不	坐 得 先 是 僧 坐 不 得 此 言 法 師 上 座 說 法 必 當 先 請 佛 上 理 正 以 為 代 佛 揚 化 故 不 
X44n0750_001:0879b16	然。失於尊卑次序。亦失代化之意。故云先僧不得。要知說法必有法堂。纔得如法。如昔佛對佛。猶尚不可。況其	然 失 於 尊 卑 次 序 亦 失 代 化 之 意 故 云 先 僧 不 得 要 知 說 法 必 有 法 堂 纔 得 如 法 如 昔 佛 對 佛 猶 尚 不 可 況 其 
X44n0750_001:0879b17	他乎○讀說受施問第五)。	他 乎 讀 說 受 施 問 第 五 
X44n0750_001:0879b18	問。若人請比丘讀經及說法。(施主)施物(比丘)得受不。答。(比丘)	問 若 人 請 比 丘 讀 經 及 說 法 施 主 施 物 比 丘 得 受 不 答 比 丘 
X44n0750_001:0879b19	若有(一念)希望(之)心(不作利人想)受。(者)犯捨墮。(有貪慢罪故)若無	若 有 一 念 希 望 之 心 不 作 利 人 想 受 者 犯 捨 墮 有 貪 慢 罪 故 若 無 
X44n0750_001:0879b20	貪心受。不犯。若無衣鉢受。不犯(看經講演。弘法利生僧家本分□越施敬	貪 心 受 不 犯 若 無 衣 鉢 受 不 犯 看 經 講 演 弘 法 利 生 僧 家 本 分 越 施 敬 
X44n0750_001:0879b21	理亦當然。若起希望。不同交易便同客作故得罪。縱無衣鉢。無貪可受○法座几塵問第六)。	理 亦 當 然 若 起 希 望 不 同 交 易 便 同 客 作 故 得 罪 縱 無 衣 鉢 無 貪 可 受 法 座 几 塵 問 第 六 
X44n0750_001:0879b22	問。(若比丘)僧中說法。(於)高座上。得備几提塵毛尾不。答。	問 若 比 丘 僧 中 說 法 於 高 座 上 得 備 几 提 塵 毛 尾 不 答 
X44n0750_001:0879b23	病得備几。提塵毛尾犯墮。非毛得(几案屬小桌之類乃承足之物也。法	病 得 備 几 提 塵 毛 尾 犯 墮 非 毛 得 几 案 屬 小 桌 之 類 乃 承 足 之 物 也 法 
X44n0750_001:0879b24	華經云。踞師子床。寶几承足。又薩婆多論云。苾芻有時講誦。踞師子座。几案承足。此處言足。有病者得備几〔塵〕	華 經 云 踞 師 子 床 寶 几 承 足 又 薩 婆 多 論 云 苾 芻 有 時 講 誦 踞 師 子 座 几 案 承 足 此 處 言 足 有 病 者 得 備 几 塵 
X44n0750_001:0879c01	毛不得〔塵〕即〔塵〕王尾也。鹿王出在華國鄤縣宜君山。古今以此作拂。而用此乃傷生之物。故得罪。或避蚊〔蚊〕繩	毛 不 得 塵 即 塵 王 尾 也 鹿 王 出 在 華 國 鄤 縣 宜 君 山 古 今 以 此 作 拂 而 用 此 乃 傷 生 之 物 故 得 罪 或 避 蚊 蚊 繩 
X44n0750_001:0879c02	等類。但用木棕等物。無犯。故云非毛得上座說法。或執青松如意等得○悋法不傳問第七)。	等 類 但 用 木 棕 等 物 無 犯 故 云 非 毛 得 上 座 說 法 或 執 青 松 如 意 等 得 悋 法 不 傳 問 第 七 
X44n0750_001:0879c03	問。(若比丘)祕經及戒律有事不。答。犯捨墮(經律者。成佛之妙道。出世	問 若 比 丘 祕 經 及 戒 律 有 事 不 答 犯 捨 墮 經 律 者 成 佛 之 妙 道 出 世 
X44n0750_001:0879c04	之指南。應當流布。莫大之功。而反秘悋。怠惰不傳。故得此罪。半偈捨身。斷臂求法。盡只為此。故不可悋○俗裳	之 指 南 應 當 流 布 莫 大 之 功 而 反 秘 悋 怠 惰 不 傳 故 得 此 罪 半 偈 捨 身 斷 臂 求 法 盡 只 為 此 故 不 可 悋 俗 裳 
X44n0750_001:0879c05	說法問第八)。	說 法 問 第 八 
X44n0750_001:0879c06	問(若為)師(者)具著俗服向(眾中)說法。(弟子著法服)得(與作)禮不。答。	問 若 為 師 者 具 著 俗 服 向 眾 中 說 法 弟 子 著 法 服 得 與 作 禮 不 答 
X44n0750_001:0879c07	(有病)得。不病(俗服)不得為(人)說法。(上文聽者不如法。亦且得罪。況說者乎。病不拘	 有 病 得 不 病 俗 服 不 得 為 人 說 法 上 文 聽 者 不 如 法 亦 且 得 罪 況 說 者 乎 病 不 拘 
